X,Y,wkt_geom,fid,UUID,MS_CD,EU_CD,VISS_MS_CD,SJONAMN,SJOID,CATEGORY,HARO,DAROID_UT,DISTRICT,COMP_AUTH,COUNTRY,WB,VERSION,URL_VISS,SHAPE_Leng,GVatten,G_EU_CD,G_MS_CD,centroid_x,centroid_y
15.17980108,60.30309937,Point (509936.80981994251487777 6685180.87645423971116543),1755,SE5038C929-C18F-40AA-8E97-17587BCA7E32,WA63828436,SE668912-146656,SE668912-146656,Rämen,668912-146656,LW,53000,668743-146496,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA63828436,33500.08794,N,,,509937,6685181
15.76189957,60.3155567,Point (542091.35474159067962319 6686798.25582331791520119),1754,SE65267754-09DC-4215-893A-90142120D31F,WA51828600,SE668911-149733,SE668911-149733,Dalkarlen,668911-149733,LW,53000,668870-149843,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA51828600,3895.443893,N,,,542091,6686798
16.99250222,60.30835555,Point (610089.55129853170365095 6687416.00964119099080563),1753,SE5F710432-B9A3-4D83-814E-E8E1562954A5,WA46404151,SE668910-156800,SE668910-156800,Hedesundafjärden,668910-156800,LW,53000,668739-156537,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA46404151,59614.8904,N,,,610090,6687416
15.57189091,60.30438808,Point (531605.15017700952012092 6685448.19957455154508352),1752,SEC53ED4D9-08B7-490C-83F8-F60D8871B6AC,WA40218616,SE668907-148636,SE668907-148636,Björkljustern,668907-148636,LW,53000,668688-148756,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40218616,10068.8739,N,,,531605,6685448
14.40271258,60.28801522,Point (466974.94904216163558885 6683637.35913097765296698),1735,SE4E268C04-AA2E-4ECA-9A82-BF2013A6EFBB,WA20401306,SE668625-142531,SE668625-142531,Närsen,668625-142531,LW,53000,668675-142197,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA20401306,39062.46215,N,,,466975,6683637
13.88072066,60.27656141,Point (438092.79063477599993348 6682737.29284319654107094),1734,SE4741EE4B-EE58-432A-B77B-285A10872927,WA20637402,SE668622-139207,SE668622-139207,Tyngsjön,668622-139207,LW,108000,668621-139358,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA20637402,9638.212215,N,,,438093,6682737
15.82210265,60.28515324,Point (545459.47965043957810849 6683451.6939651919528842),1733,SE80648741-064E-465D-B889-60DF87EE9B8C,WA40265677,SE668606-150082,SE668606-150082,Vikmanshyttesjön,668606-150082,LW,53000,668511-150063,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40265677,6671.926255,N,,,545459,6683452
15.77117163,60.28577289,Point (542642.49840967857744545 6683486.73445261642336845),1732,SE2C2BDB38-E689-45A5-9E15-0363C356B6F4,WA42023703,SE668580-149826,SE668580-149826,Gessan,668580-149826,LW,53000,668430-149777,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA42023703,4683.419823,N,,,542642,6683487
16.19653328,60.29516774,Point (566141.5889572809683159 6684883.91389260720461607),1731,SEAD31A72C-5D55-42C2-A4B1-7D5E08DF6688,WA51921434,SE668561-152192,SE668561-152192,Gruvsjön,668561-152192,LW,53000,668719-152095,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA51921434,6444.153756,N,,,566142,6684884
16.79792356,60.21312824,Point (599630.30544259224552661 6676503.82708682119846344),1730,SE8479AFBE-2376-4C8D-A56E-70825D6E4826,WA43529433,SE668552-155740,SE668552-155740,Färnebofjärden,668552-155740,LW,53000,667755-155533,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA43529433,130912.5362,N,,,599630,6676504
15.51761829,60.28690383,Point (528621.04449943476356566 6683476.49540551286190748),1729,SE73211BD3-97BD-49D0-A29B-26CFBB7426EA,WA96465476,SE668535-148497,SE668535-148497,Gläcken,668535-148497,LW,61000,668531-148344,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA96465476,6672.246164,N,,,528621,6683476
12.8065563,60.26159062,Point (378637.49684696167241782 6682562.0887834532186389),1728,SE8E2209E8-8662-4841-B540-7ED1E8FFBDA8,WA14492607,SE668533-133549,SE668533-133549,Kläggen,668533-133549,LW,108000,668550-133500,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA14492607,13066.68334,N,,,378637,6682562
15.42730187,60.29817036,Point (523618.9487941954866983 6684695.47964750602841377),1743,SE565D7112-2C2B-4AD4-9814-3CBE5A424428,WA92869635,SE668767-147849,SE668767-147849,Stora Noran,668767-147849,LW,53000,668337-523739,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA92869635,6886.454221,N,,,523619,6684695
13.58706608,60.28932497,Point (421883.40643204958178103 6684470.14140231348574162),1742,SE1FD3B3F4-5983-4D18-8EBC-9752D4FD5722,WA62496987,SE668752-137800,SE668752-137800,Mussjön,668752-137800,LW,108000,668830-137759,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA62496987,12226.26176,N,,,421883,6684470
15.51211338,60.30612235,Point (528300.34963831701315939 6685614.05394042283296585),1741,SEC1B9BD90-9DC2-4112-9414-CEC2EA0083EC,WA36316604,SE668746-148330,SE668746-148330,Kutbo-Dammsjön,668746-148330,LW,53000,668765-148406,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA36316604,2258.550715,N,,,528300,6685614
15.46859522,60.30632778,Point (525894.75518437707796693 6685618.52760909870266914),1740,SE7EAD2DE0-03D7-47AD-B45E-09DAA9E39921,WA89394164,SE668727-148028,SE668727-148028,Lilla Noran,668727-148028,LW,53000,668783-148123,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA89394164,5122.338544,N,,,525895,6685619
13.04835577,60.27708652,Point (392063.65724399004830047 6683867.10353138484060764),1739,SE5303071E-FDA6-4E57-96CF-840CDE7634DB,WA65167575,SE668678-134685,SE668678-134685,Nedre Brocken,668678-134685,LW,108000,668649-134823,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA65167575,4901.318654,N,,,392064,6683867
16.40650225,60.29877756,Point (577739.20460272463969886 6685515.09600272495299578),1738,SEADAB8032-505A-4B59-B7F9-0E309B501F48,WA27830171,SE668668-153333,SE668668-153333,Lumsen,668668-153333,LW,53000,668732-153315,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA27830171,1578.445761,N,,,577739,6685515
16.43645115,60.32027028,Point (579341.57779985165689141 6687944.32347512990236282),1737,SE7812BA9F-F992-488C-A054-049111A13888,WA70095179,SE668645-153441,SE668645-153441,Rossen,668645-153441,LW,53000,668689-153483,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA70095179,24068.38043,N,,,579342,6687944
15.8434489,60.2959114,Point (546623.69630294456146657 6684664.9229713948443532),1736,SE72D4D3DB-92E0-4078-9D80-376E5E009085,WA81652876,SE668629-150257,SE668629-150257,Gåran,668629-150257,LW,53000,668704-150138,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA81652876,1800.301869,N,,,546624,6684665
14.89092042,60.06644442,Point (493928.3034704975434579 6658816.29382828250527382),1591,SE9FBA6D49-9C64-4212-A1D5-C7E843152211,WA21152810,SE665755-145080,SE665755-145080,Norra Hörken,665755-145080,LW,61000,665852-145053,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA21152810,34001.78306,N,,,493928,6658816
14.08528249,60.01411719,Point (449002.05045871407492086 6653335.53519404679536819),1590,SECCB38838-37DF-4CE4-9FAB-1AB40E45C646,WA99471225,SE665743-140515,SE665743-140515,Bosjön,665743-140515,LW,108000,665377-448517,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA99471225,10394.18133,N,,,449002,6653336
16.07049021,60.04645128,Point (559624.46075831085909158 6657066.82223234791308641),1589,SE0D93F039-CEC3-43D7-8573-635EECD70A38,WA53381783,SE665706-559624,SE665706-559624,Bågen,665736-151438,LW,61000,665761-558064,SE3,NO,SE,P,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA53381783,5420.078313,N,,,559624,6657067
14.37635216,60.0183708,Point (465233.64874159346800297 6653621.44077224656939507),1588,SECD71042C-EFBD-44E9-B324-1EF40B403AAE,WA54975923,SE665698-141929,SE665698-141929,Siksjön,665698-141929,LW,108000,665639-142253,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA54975923,8568.316558,N,,,465234,6653621
14.13123587,60.029208,Point (451586.15146759297931567 6654982.01610053796321154),1587,SEEEC4F769-5896-4533-9154-70752B2A36F1,WA33162675,SE665698-140769,SE665698-140769,Näsrämmen,665698-140769,LW,108000,665802-140735,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA33162675,12397.51439,N,,,451586,6654982
18.47687723,60.00403691,Point (693849.42072148353327066 6656957.03355220425873995),1586,SEB6566A09-B5ED-447B-B1FE-8A9468CE893C,WA84979584,SE665690-164904,SE665690-164904,Storklinten,665665-164955,LW,57000,665566-164775,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84979584,2918.776734,N,,,693849,6656957
12.88689984,60.00547424,Point (382169.49936064792564139 6653903.10602344013750553),1585,SE12EA89B4-71CC-4981-B5EE-254C91889944,WA46146568,SE665680-133685,SE665680-133685,Grässjön,665680-133685,LW,108000,665890-133631,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA46146568,4806.984279,N,,,382169,6653903
15.03038831,60.03888387,Point (501693.09901204088237137 6655742.15159441530704498),1584,SEEE853BB6-B9E5-43E9-9F03-FBAC2994F227,WA15795600,SE665675-145733,SE665675-145733,Södra Hörken,665675-145733,LW,61000,665847-145667,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA15795600,29293.86399,N,,,501693,6655742
14.33264962,60.06392589,Point (462848.75810451532015577 6658717.92491515539586544),1599,SE1259FD79-3BCB-4B50-B84F-941F8F116C77,WA54916263,SE666012-141881,SE666012-141881,Nedre Tällbergssjön,666012-141881,LW,108000,666229-141721,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA54916263,8217.747632,N,,,462849,6658718
13.87759631,60.04607461,Point (437484.07103942648973316 6657073.1648982297629118),1598,SEA8FC76D8-B328-4F16-BA1A-FB5993C71F84,WA77464140,SE666009-139182,SE666009-139182,Upplunden,666009-139182,LW,108000,665773-437954,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA77464140,8913.552637,N,,,437484,6657073
15.20653597,60.05487966,Point (511501.22327125485753641 6657541.10983570758253336),1597,SE4FBEA3C8-420B-4833-A895-E5D2A3393855,WA28317386,SE665980-146773,SE665980-146773,Snösjön,665980-146773,LW,61000,665832-146675,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA28317386,10236.16841,N,,,511501,6657541
13.2900155,60.03365416,Point (404724.78917217528214678 6656390.51005582325160503),1596,SECB49CD8B-3DDA-4C70-8FE6-2168F6F48CF9,WA56575848,SE665975-135898,SE665975-135898,Älgsjön,665975-135898,LW,108000,665981-135942,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA56575848,5717.927883,N,,,404725,6656391
15.53623667,60.06181965,Point (529854.46518366725649685 6658417.16862614545971155),1595,SE7E7706DC-2DF7-406A-B33C-C0A5800CDF2C,WA24200258,SE665958-148580,SE665958-148580,Östra Sveten,665958-148580,LW,61000,665826-148488,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA24200258,8039.208281,N,,,529854,6658417
15.50733427,60.05589057,Point (528249.75411286333110183 6657743.79500915482640266),1594,SE0E34978D-994E-4F4D-8927-E681FCFCC328,WA82704192,SE665922-148446,SE665922-148446,Västra Sveten,665922-148446,LW,61000,666053-148197,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA82704192,9932.842254,N,,,528250,6657744
14.47619595,60.05144443,Point (470829.25015165336662903 6657256.15267917048186064),1593,SEFD4EBEE3-B1E9-4E97-9B5C-A3629D962B19,WA95299107,SE665915-142750,SE665915-142750,Skärsjön,665915-142750,LW,108000,666121-142577,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA95299107,12077.20042,N,,,470829,6657256
18.43151879,60.02127566,Point (691222.18538466072641313 6658742.93804883118718863),1592,SEE28D2537-B7F3-4C4F-B41E-46312B2CCF3F,WA23118233,SE665768-164748,SE665768-164748,Aspdalssjön,665768-164748,LW,57000,665970-164681,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA23118233,8603.153643,N,,,691222,6658743
12.76080456,59.97671751,Point (375030.59294020105153322 6650933.24168862774968147),1575,SE2FD0874D-04E8-4534-9627-E7549FA5A675,WA16603600,SE665478-133265,SE665478-133265,Kymmen,665478-133265,LW,108000,665143-375149,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA16603600,33155.15462,N,,,375031,6650933
12.39513904,59.97630302,Point (354628.03261705045588315 6651634.27436023578047752),1574,SEA8A035C9-E09F-45D2-91D1-AFD868A2D79D,WA54715169,SE665468-131021,SE665468-131021,Vällen,665468-131021,LW,108000,665171-355963,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA54715169,6354.790381,N,,,354628,6651634
14.29677869,60.01905781,Point (460798.88464901928091422 6653741.63925031758844852),1573,SE13C137DC-A60E-4EE6-8414-9588C17A8828,WA69715277,SE665434-141733,SE665434-141733,Älvsjön,665434-141733,LW,108000,665537-460548,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA69715277,12440.80985,N,,,460799,6653742
16.54728302,60.0090669,Point (586275.28386392199900001 6653430.41614990029484034),1572,SE45BFC70A-2F20-43CE-A73B-8EF6F66327B9,WA77283668,SE665350-154066,SE665350-154066,Stensjön,665350-154066,LW,61000,665359-154085,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA77283668,9218.415201,N,,,586275,6653430
13.57578188,59.99144806,Point (420543.80197605991270393 6651314.04228732548654079),1571,SEC85680B4-4D3D-4E85-B863-8E538BB3DCEF,WA42127802,SE665331-137491,SE665331-137491,Krakerudsdammen,665331-137491,LW,108000,665400-137520,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA42127802,7063.987556,N,,,420544,6651314
18.62368464,59.92382071,Point (702518.32613309193402529 6648472.28769059292972088),1570,SE8E80838C-5BE3-467A-B940-AE2E57544153,WA44689293,SE665309-165696,SE665309-165696,Närdingen,665309-165696,LW,57000,665523-166210,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA44689293,28011.22175,N,,,702518,6648472
15.1106941,59.97454951,Point (506178.72196700994390994 6648581.71838213037699461),1569,SE3D1E37E8-FF65-4C31-93B2-261FD7F6EE13,WA78603841,SE665309-146190,SE665309-146190,Simmelsjön,665309-146190,LW,61000,665116-146131,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA78603841,10888.41599,N,,,506179,6648582
13.78584842,59.98778125,Point (432255.02998585271416232 6650672.31425763480365276),1568,SE5335AB15-1A87-4AC1-82F8-247D176C0E45,WA75343948,SE665302-138478,SE665302-138478,Stor-Ullen,665302-138478,LW,108000,665449-138735,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA75343948,19304.81929,N,,,432255,6650672
13.31580357,60.00310805,Point (406074.70735316013451666 6652952.969474071636796),1583,SE5EEE5C67-5879-4C31-8D38-116D35802AF6,WA11579868,SE665667-136013,SE665667-136013,Stor-Jangen,665667-136013,LW,108000,665231-406063,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA11579868,12187.43072,N,,,406075,6652953
13.62980268,59.98516749,Point (423543.39341200882336125 6650551.29460276383906603),1582,SEDEF59ADB-EA24-498B-8552-51D1EB198997,WA72728479,SE665547-137657,SE665547-137657,Rådasjön,665547-137657,LW,108000,665600-137750,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA72728479,29699.08938,N,,,423543,6650551
15.6513373,60.02434329,Point (536303.02745633921585977 6654300.51792993675917387),1581,SE7E4CBF52-85F7-45F9-B7A6-53CD8C348473,WA96216847,SE665545-149734,SE665545-149734,Södra Barken,665545-149734,LW,61000,665619-149324,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA96216847,54008.40557,N,,,536303,6654301
12.53028606,59.99966252,Point (362265.20911563473055139 6653944.62305681686848402),1580,SEDF5D95A8-DC62-4796-8C6C-43B48D9FCB2B,WA85612519,SE665533-131763,SE665533-131763,Storeken,665533-131763,LW,108000,665416-362337,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA85612519,11552.86441,N,,,362265,6653945
18.74850202,59.9852904,Point (709100.98194684274494648 6655699.45464961230754852),1579,SEA88E74ED-9DEB-4BBF-9B23-D6BCA7A959FB,WA72199936,SE665517-166624,SE665517-166624,Bornan,665517-166624,LW,57058,665554-166406,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA72199936,13650.08407,N,,,709101,6655699
16.44633024,60.02368186,Point (580610.55401479033753276 6654929.62330035958439112),1578,SEFC55F730-55EC-4C81-910D-FF238218C942,WA91777422,SE665508-153620,SE665508-153620,Storljusen,665508-153620,LW,61000,665651-153613,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA91777422,12290.03441,N,,,580611,6654930
13.82899177,59.99383742,Point (434674.0562743031186983 6651302.80294586811214685),1577,SE343E725B-8573-4B38-ACB3-CC313463394A,WA40925758,SE665505-138876,SE665505-138876,Lill-Ullen,665505-138876,LW,108000,665493-138891,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40925758,7221.845685,N,,,434674,6651303
15.14362738,60.00081814,Point (508010.87704695970751345 6651510.71290389914065599),1576,SE1C8753F0-8C4F-49D4-95B8-A9298F3C63F3,WA25239704,SE665490-146159,SE665490-146159,Stora Avlången,665490-146159,LW,61000,665417-146339,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA25239704,12731.34632,N,,,508011,6651511
14.06643002,59.97595559,Point (447890.69217381917405874 6649100.65794283710420132),1559,SED045E372-0710-4988-B0E4-4DD87981F686,WA70535337,SE665117-140335,SE665117-140335,Skrocksjön,665117-140335,LW,108000,665182-140277,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA70535337,6557.010288,N,,,447891,6649101
14.01516311,59.98284789,Point (445040.80809641093946993 6649910.345052819699049),1558,SE61CDAAB1-9EDD-4332-8948-9965C906B758,WA79110182,SE665117-139977,SE665117-139977,Östra Sundsjön,665117-139977,LW,108000,665461-139980,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA79110182,8527.036604,N,,,445041,6649910
12.72592789,59.94168986,Point (372950.9004659735946916 6647100.47445528954267502),1557,SE73844063-3431-427B-86DB-0B26888DAAAE,WA85104850,SE665116-132644,SE665116-132644,Mången,665116-132644,LW,108000,664619-373344,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA85104850,13365.3548,N,,,372951,6647100
14.06116445,59.99360863,Point (447624.91656596661778167 6651070.60046356543898582),1556,SE891F39A7-0316-4B53-A6B1-16ACEB3655EC,WA38215454,SE665107-447624,SE665107-447624,Holmsjön,665478-140306,LW,108000,665264-446978,SE5,VH,SE,P,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA38215454,5368.626405,N,,,447625,6651071
13.30048117,59.94415629,Point (405052.42216149688465521 6646410.90718869864940643),1555,SE8922A37F-794A-417E-B4AB-B12D340966F6,WA27303310,SE665087-135953,SE665087-135953,Hällsjön,665087-135953,LW,108000,665040-135992,SE5,VH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA27303310,5201.563306,N,,,405052,6646411
14.07388097,59.99143549,Point (448330.9876069113961421 6650819.10587535426020622),1554,SE5277CC04-8216-433C-B560-E2FC9D93A3C1,WA43366605,SE665081-448330,SE665081-448330,Långtjärnen,665366-140318,LW,108000,665092-448434,SE5,VH,SE,P,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA43366605,3228.292994,N,,,448331,6650819
16.95733043,59.98474652,Point (609214.912327402504161 6651328.45546469185501337),1553,SE28A9BD99-F6F0-4197-8DE1-E407A4069B10,WA53371403,SE665056-156386,SE665056-156386,Vansjön,665056-156386,LW,61000,665094-156396,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA53371403,11052.58284,N,,,609215,6651328
16.03479112,59.99350227,Point (557728.23456708679441363 6651139.11064571980386972),1552,SE3672DBCA-12EE-4CD5-91F1-22FA5DC393AC,WA16771178,SE665050-151163,SE665050-151163,Snyten,665050-151163,LW,61000,665059-151157,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA16771178,14447.50992,N,,,557728,6651139
18.26281181,59.95756103,Point (682175.95261241821572185 6651176.818957744166255),1567,SEBCD90AA1-4F8C-488B-930D-F473B8F59B2E,WA34436965,SE665276-163599,SE665276-163599,Söder-Giningen,665276-163599,LW,56000,665254-163617,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA34436965,10605.03805,N,,,682176,6651177
15.19802324,59.98579726,Point (511049.7989046024158597 6649846.2625790610909462),1566,SE407A4D5B-CF59-4C7A-8A93-9E97B2B53EA6,WA23830824,SE665265-146772,SE665265-146772,Norra Bredsjön,665265-146772,LW,61000,665158-146551,SE3,NO,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA23830824,10446.07291,N,,,511050,6649846
